subject,experiment,session,comparison,channel,event,n_close_diff,mean_abs_diff,max_abs_diff,mean_signed_diff,std_diff,mse_channel,time_compared_samples,event_type,acquisition
LTP606,ValueCourier,0,BIDS vs CMLReader,A14,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A14,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A14,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A14,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A14,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A14,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A14,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A14,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A14,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A14,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A14,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A14,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A15,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A15,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A15,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A15,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A15,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A15,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A15,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A15,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A15,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A15,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A15,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A15,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A15,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A16,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A16,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A16,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A16,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A16,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A16,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A16,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A16,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A16,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A16,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A16,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A16,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A16,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A17,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A17,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A17,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A17,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A17,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A17,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A17,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A17,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A17,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A17,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A17,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A17,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A17,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A18,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A18,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A18,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A18,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A18,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A18,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A18,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A18,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A18,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A18,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A18,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A18,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A18,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A19,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A19,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A19,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A19,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A19,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A19,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A19,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A19,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A19,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A19,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A19,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A19,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A19,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A2,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A2,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A2,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A2,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A2,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A2,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A2,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A2,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A2,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A2,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A2,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A2,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A2,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A20,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A20,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A20,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A20,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A20,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A20,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A20,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A20,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A20,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A20,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A20,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A20,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A20,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A21,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A21,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A21,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A21,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A21,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A21,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A21,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A21,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A21,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A21,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A21,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A21,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A21,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A22,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A22,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A22,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A22,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A22,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A22,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A22,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A22,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A22,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A22,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A22,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A22,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A22,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A23,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A23,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A23,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A23,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A23,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A23,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A23,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A23,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A23,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A23,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A23,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A23,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A23,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A24,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A24,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A24,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A24,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A24,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A24,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A24,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A24,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A24,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A24,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A24,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A24,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A24,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A25,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A25,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A25,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A25,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A25,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A25,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A25,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A25,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A25,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A25,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A25,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A25,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A25,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A26,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A26,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A26,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A26,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A26,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A26,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A26,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A26,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A26,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A26,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A26,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A26,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A26,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A27,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A27,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A27,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A27,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A27,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A27,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A27,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A27,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A27,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A27,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A27,10,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A27,11,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A27,12,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A28,0,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A28,1,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A28,2,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A28,3,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A28,4,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A28,5,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A28,6,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A28,7,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A28,8,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,A28,9,0,0.0,0.0,0.0,0.0,0.0,6145,POINTER_ON,eeg
